,result,table,_start,_stop,_time,_measurement,host,stanza,percepita,temperatura,umidita
141,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:33.628197+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
142,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:38.898054+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
143,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:44.158892+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
144,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:49.428801+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
145,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:54.690440+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
146,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:01:59.961652+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
147,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:05.222041+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
148,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:10.492330+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
149,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:15.752447+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
150,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:21.026702+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
151,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:26.286776+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
152,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:31.557928+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
153,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:36.818263+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
154,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:42.087580+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
155,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:47.347957+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
156,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:52.617743+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
157,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:02:57.877776+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
158,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:03.148487+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
159,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:08.408499+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
160,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:13.678090+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
161,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:18.938107+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
162,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:24.207882+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
163,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:29.468117+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
164,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:34.739406+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
165,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:39.999468+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
166,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:45.271092+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
167,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:50.530997+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
168,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:03:55.800480+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
169,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:01.061850+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
170,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:06.331007+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
171,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:11.591164+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
172,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:16.861242+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
173,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:22.121217+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
174,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:27.390912+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
175,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:37.915824+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
176,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:43.175681+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
177,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:48.445198+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
178,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:53.705073+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
179,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:04:58.975790+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
180,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:04.235786+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
181,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:09.505437+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
182,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:14.765297+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
183,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:20.035328+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
184,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:25.295729+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
185,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:30.567079+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
186,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:35.827683+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
187,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:41.098607+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
188,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:46.358943+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
189,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:51.628215+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
190,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:05:56.888421+00:00,ambiente,raspberry_pi_4,camera,34.0,33.8,35.0
191,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:02.160238+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
192,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:07.420360+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
193,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:12.689944+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
194,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:17.950291+00:00,ambiente,raspberry_pi_4,camera,34.6,34.1,36.0
195,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:23.219413+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
196,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:28.479464+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
197,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:33.750429+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
198,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:39.010759+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
199,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:44.279912+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
200,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:49.540255+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
201,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:06:54.809704+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
202,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:00.071442+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
203,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:05.340798+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
204,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:10.601074+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
205,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:15.870655+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
206,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:21.131354+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
207,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:26.402157+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
208,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:31.665095+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
209,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:36.934406+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
210,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:42.194578+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
211,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:47.463924+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
212,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:52.724152+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
213,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:07:57.993943+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
214,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:03.255682+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
215,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:08.524966+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
216,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:13.785094+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
217,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:19.054706+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
218,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:24.314632+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
219,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:29.585750+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
220,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:34.846185+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
221,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:40.115417+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
222,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:45.375420+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
223,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:50.644970+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
224,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:08:55.904988+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
225,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:01.175901+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
226,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:06.436261+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
227,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:11.705908+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
228,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:22.230715+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
229,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:27.490633+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
230,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:32.762132+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
231,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:38.022205+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
232,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:43.291682+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
233,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:48.551991+00:00,ambiente,raspberry_pi_4,camera,34.4,34.1,35.0
234,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:53.821325+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
235,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:09:59.081404+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
236,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:04.352483+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
237,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:09.612382+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
238,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:14.882139+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
239,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:20.142112+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
240,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:25.411393+00:00,ambiente,raspberry_pi_4,camera,34.3,34.0,35.0
241,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:30.672991+00:00,ambiente,raspberry_pi_4,camera,34.1,33.9,35.0
242,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:35.942691+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
243,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:41.202415+00:00,ambiente,raspberry_pi_4,camera,34.3,33.9,36.0
244,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:46.471579+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
245,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:51.732122+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
246,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:10:57.001456+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
247,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:02.262797+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
248,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:07.532213+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
249,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:12.792550+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
250,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:18.064651+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
251,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:23.324587+00:00,ambiente,raspberry_pi_4,camera,34.5,34.0,36.0
252,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:28.594149+00:00,ambiente,raspberry_pi_4,camera,34.6,34.1,36.0
253,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:33.855462+00:00,ambiente,raspberry_pi_4,camera,34.6,34.1,36.0
254,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:39.125037+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
255,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:44.385031+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
256,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:49.654309+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
257,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:11:54.914519+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
258,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:00.185493+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
259,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:05.445859+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
260,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:10.715091+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
261,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:15.975111+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
262,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:21.244702+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
263,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:26.504770+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
264,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:31.775537+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
265,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:37.035389+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
266,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:42.305162+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
267,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:47.565280+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
268,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:52.834542+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
269,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:12:58.095418+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
270,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:03.368776+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
271,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:08.628997+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
272,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:13.898691+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
273,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:19.158944+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
274,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:24.428372+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
275,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:29.689324+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
276,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:34.962827+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
277,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:40.223821+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
278,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:45.493630+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
279,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:50.753767+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
280,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:13:56.023342+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
281,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:14:01.285203+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
282,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:14:06.555063+00:00,ambiente,raspberry_pi_4,camera,34.8,34.2,36.0
283,_result,0,2026-08-09 06:35:12.190901+00:00,2026-08-09 09:35:12.190901+00:00,2026-08-09 09:14:11.815727+00:00,ambiente,raspberry_pi_4,camera,34.6,34.2,35.0
