,result,table,_start,_stop,_time,_measurement,host,stanza,percepita,temperatura,umidita
141,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:02.308150+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
142,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:07.577720+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
143,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:12.837738+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
144,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:18.109673+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
145,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:23.369887+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
146,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:28.639135+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
147,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:33.899162+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
148,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:39.168933+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
149,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:44.428983+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
150,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:49.700437+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
151,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:55:54.960314+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
152,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:00.229844+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
153,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:05.490146+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
154,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:16.012231+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
155,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:21.283503+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
156,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:26.543349+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
157,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:31.813275+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
158,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:37.073342+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
159,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:42.342691+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
160,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:47.602906+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
161,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:52.873783+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
162,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:56:58.133816+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
163,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:03.403704+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
164,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:08.663567+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
165,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:13.934484+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
166,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:19.194405+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
167,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:24.465344+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
168,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:29.725214+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
169,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:34.995093+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
170,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:40.255365+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
171,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:45.525103+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
172,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:57:56.049085+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
173,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:01.309438+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
174,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:06.581229+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
175,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:11.841323+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
176,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:17.112574+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
177,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:22.372901+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
178,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:27.643008+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
179,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:32.903083+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
180,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:38.173015+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
181,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:43.432983+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
182,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:48.704034+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
183,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:53.963950+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
184,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:58:59.233893+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
185,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:04.493790+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
186,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:09.764787+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
187,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:15.026538+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
188,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:20.297796+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
189,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:25.557719+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
190,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:30.827041+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
191,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:36.087275+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
192,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:41.356657+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
193,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:46.617060+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
194,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:51.887920+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
195,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 15:59:57.148138+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
196,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:02.418335+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
197,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:07.678250+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
198,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:12.947664+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
199,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:18.208001+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
200,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:23.479123+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
201,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:28.739318+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
202,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:34.008897+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
203,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:39.269083+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
204,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:44.538711+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
205,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:49.808795+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
206,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:00:55.091588+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
207,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:00.351630+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
208,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:05.623844+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
209,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:10.884312+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
210,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:16.153574+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
211,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:21.415545+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
212,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:26.684883+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
213,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:31.944890+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
214,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:37.214656+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
215,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:42.474743+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
216,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:47.745721+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
217,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:53.005793+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
218,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:01:58.275587+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
219,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:03.535637+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
220,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:08.805583+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
221,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:14.065698+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
222,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:19.336727+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
223,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:24.601695+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
224,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:29.872178+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
225,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:35.132485+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
226,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:40.401851+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
227,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:45.663326+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
228,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:50.934591+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
229,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:02:56.195101+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
230,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:01.464430+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
231,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:06.724725+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
232,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:11.996759+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
233,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:17.256787+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
234,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:22.528473+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
235,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:27.788550+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
236,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:33.066506+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
237,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:38.326607+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
238,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:43.596323+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
239,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:48.856401+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
240,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:54.129078+00:00,ambiente,raspberry_pi_4,camera,37.3,34.7,42.0
241,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:03:59.389227+00:00,ambiente,raspberry_pi_4,camera,37.3,34.7,42.0
242,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:04.658899+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
243,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:09.919332+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
244,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:15.188692+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
245,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:20.448767+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
246,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:25.719706+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
247,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:30.979977+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
248,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:36.250890+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
249,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:41.511262+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
250,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:46.780433+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
251,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:52.042009+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
252,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:04:57.311868+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
253,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:02.571951+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
254,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:07.841398+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
255,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:13.101171+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
256,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:18.372193+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
257,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:23.632112+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
258,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:28.906962+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
259,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:34.166985+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
260,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:39.436468+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
261,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:44.696816+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
262,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:49.967884+00:00,ambiente,raspberry_pi_4,camera,37.0,34.7,41.0
263,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:05:55.227839+00:00,ambiente,raspberry_pi_4,camera,37.1,34.8,41.0
264,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:00.497642+00:00,ambiente,raspberry_pi_4,camera,37.1,34.8,41.0
265,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:05.757511+00:00,ambiente,raspberry_pi_4,camera,37.3,34.9,41.0
266,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:11.026737+00:00,ambiente,raspberry_pi_4,camera,37.1,34.8,41.0
267,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:16.286976+00:00,ambiente,raspberry_pi_4,camera,37.3,34.9,41.0
268,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:21.559042+00:00,ambiente,raspberry_pi_4,camera,37.3,34.9,41.0
269,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:26.819089+00:00,ambiente,raspberry_pi_4,camera,37.2,35.0,40.0
270,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:32.088654+00:00,ambiente,raspberry_pi_4,camera,37.4,35.1,40.0
271,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:37.348901+00:00,ambiente,raspberry_pi_4,camera,37.2,35.0,40.0
272,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:42.618079+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
273,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:47.878224+00:00,ambiente,raspberry_pi_4,camera,37.4,35.1,40.0
274,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:06:53.148869+00:00,ambiente,raspberry_pi_4,camera,37.4,35.1,40.0
275,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:03.672763+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
276,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:08.932716+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
277,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:14.202553+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
278,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:19.462595+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
279,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:24.734030+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
280,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:29.994046+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
281,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:35.264934+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
282,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:40.525362+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
283,_result,0,2026-07-30 14:12:44.310056+00:00,2026-07-30 17:12:44.310056+00:00,2026-07-30 16:07:45.794798+00:00,ambiente,raspberry_pi_4,camera,37.6,35.2,40.0
