,result,table,_start,_stop,_time,_value,_field,_measurement,host,stanza
401,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:08.522648+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
402,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:13.797170+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
403,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:24.321011+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
404,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:29.581161+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
405,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:34.852544+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
406,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:40.112701+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
407,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:45.382962+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
408,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:50.643074+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
409,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:56:55.912553+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
410,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:01.173026+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
411,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:06.447332+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
412,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:11.711376+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
413,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:16.981257+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
414,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:22.241479+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
415,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:27.511353+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
416,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:32.771637+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
417,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:43.297221+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
418,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:48.580813+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
419,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:53.841156+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
420,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:57:59.110504+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
421,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:04.370685+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
422,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:09.641502+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
423,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:14.901666+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
424,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:20.171296+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
425,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:25.431402+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
426,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:30.701305+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
427,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:35.962818+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
428,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:41.232603+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
429,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:46.492809+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
430,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:51.763903+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
431,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:58:57.024999+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
432,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:02.298782+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
433,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:07.559877+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
434,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:12.829286+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
435,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:18.089522+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
436,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:23.359229+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
437,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:33.892893+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
438,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:39.153115+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
439,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:44.422641+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
440,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:49.682722+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
441,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:59:54.952284+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
442,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:00.212375+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
443,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:05.483443+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
444,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:10.744009+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
445,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:16.013353+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
446,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:21.273550+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
447,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:26.543387+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
448,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:31.803500+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
449,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:37.075900+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
450,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:42.336284+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
451,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:47.606542+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
452,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:52.866889+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
453,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:00:58.136115+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
454,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:03.396248+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
455,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:08.666918+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
456,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:19.190853+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
457,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:24.450876+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
458,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:29.720344+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
459,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:34.981881+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
460,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:40.251816+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
461,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:45.511947+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
462,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:50.781270+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
463,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:01:56.041535+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
464,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:01.311155+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
465,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:06.573073+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
466,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:11.842647+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
467,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:17.102721+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
468,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:22.372710+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
469,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:27.632694+00:00,34.6,percepita,ambiente,raspberry_pi_4,camera
470,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:32.903555+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
471,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:38.163642+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
472,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:43.434446+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
473,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:48.694569+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
474,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:53.964432+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
475,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:02:59.224545+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
476,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:04.495640+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
477,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:09.756067+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
478,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:15.026076+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
479,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:20.286252+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
480,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:25.556590+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
481,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:30.816949+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
482,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:36.102917+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
483,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:41.363010+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
484,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:46.633206+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
485,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:51.893261+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
486,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:03:57.162769+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
487,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:02.423324+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
488,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:07.694888+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
489,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:12.955217+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
490,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:18.224857+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
491,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:23.485395+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
492,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:28.755683+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
493,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:34.016837+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
494,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:39.287994+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
495,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:44.548376+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
496,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:49.817910+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
497,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:04:55.078058+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
498,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:00.348187+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
499,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:05.609985+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
500,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:10.879649+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
501,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:16.140174+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
502,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:21.409591+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
503,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:26.669901+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
504,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:31.942235+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
505,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:37.202412+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
506,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:42.473041+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
507,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:47.733372+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
508,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:05:58.257413+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
509,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:03.528690+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
510,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:08.789451+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
511,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:14.060389+00:00,34.7,percepita,ambiente,raspberry_pi_4,camera
512,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:19.320463+00:00,34.5,percepita,ambiente,raspberry_pi_4,camera
513,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:24.591261+00:00,34.5,percepita,ambiente,raspberry_pi_4,camera
514,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:29.851250+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
515,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:35.122588+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
516,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:40.384034+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
517,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:45.654048+00:00,33.9,percepita,ambiente,raspberry_pi_4,camera
518,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:50.914234+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
519,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:06:56.183750+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
520,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:01.444096+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
521,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:06.715318+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
522,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:11.975590+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
523,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:17.245543+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
524,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:22.505520+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
525,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:27.774894+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
526,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:33.035283+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
527,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:38.306504+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
528,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:43.566406+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
529,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:48.836191+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
530,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:54.096922+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
531,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:07:59.366574+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
532,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:04.628611+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
533,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:09.897931+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
534,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:15.158992+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
535,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:20.428721+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
536,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:25.688869+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
537,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:30.959981+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
538,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:41.485343+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
539,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:46.745416+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
540,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:52.014947+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
541,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:08:57.275271+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
542,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:02.546296+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
543,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:07.806178+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
544,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:13.076129+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
545,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:18.336261+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
546,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:23.605544+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
547,_result,0,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 09:09:28.865798+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
548,_result,1,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:19:14.559159+00:00,32.8,temperatura,ambiente,raspberry_pi_4,camera
549,_result,1,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:19:19.864254+00:00,32.8,temperatura,ambiente,raspberry_pi_4,camera
550,_result,1,2026-07-18 06:09:33.442244+00:00,2026-07-18 09:09:33.442244+00:00,2026-07-18 08:19:25.154050+00:00,32.8,temperatura,ambiente,raspberry_pi_4,camera
