,result,table,_start,_stop,_time,_value,_field,_measurement,host,stanza
55,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:27.262722+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
56,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:37.786820+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
57,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:43.056553+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
58,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:48.316567+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
59,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:53.586210+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
60,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:26:58.846107+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
61,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:04.115543+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
62,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:09.377218+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
63,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:14.646659+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
64,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:19.906574+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
65,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:25.177356+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
66,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:30.437627+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
67,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:35.708672+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
68,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:40.968662+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
69,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:46.238920+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
70,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:51.499015+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
71,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:27:56.768528+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
72,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:02.028919+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
73,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:07.300339+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
74,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:12.560550+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
75,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:17.830440+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
76,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:23.090754+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
77,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:28.360329+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
78,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:33.620758+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
79,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:38.892264+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
80,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:44.152386+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
81,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:49.421976+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
82,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:54.682478+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
83,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:28:59.951930+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
84,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:05.212275+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
85,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:10.483222+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
86,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:15.743386+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
87,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:21.013478+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
88,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:26.273715+00:00,33.8,percepita,ambiente,raspberry_pi_4,camera
89,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:31.543729+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
90,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:36.805533+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
91,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:47.329270+00:00,34.2,percepita,ambiente,raspberry_pi_4,camera
92,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:52.598595+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
93,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:29:57.858850+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
94,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:03.128105+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
95,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:08.389671+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
96,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:13.658962+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
97,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:18.919952+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
98,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:24.190077+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
99,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:29.450092+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
100,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:34.719632+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
101,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:39.981445+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
102,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:45.250751+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
103,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:50.511101+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
104,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:30:55.799533+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
105,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:01.064993+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
106,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:06.344162+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
107,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:11.604181+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
108,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:16.874441+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
109,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:22.134245+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
110,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:27.403773+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
111,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:32.663768+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
112,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:37.934992+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
113,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:43.195508+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
114,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:48.466558+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
115,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:53.728131+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
116,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:31:58.998046+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
117,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:04.258113+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
118,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:09.529761+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
119,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:14.791135+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
120,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:20.060320+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
121,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:25.320794+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
122,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:30.589954+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
123,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:35.852881+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
124,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:41.137696+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
125,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:46.397606+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
126,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:51.667066+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
127,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:32:56.927322+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
128,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:02.197493+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
129,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:07.458765+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
130,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:12.728053+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
131,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:17.988310+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
132,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:23.257543+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
133,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:28.517609+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
134,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:33.787222+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
135,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:39.048714+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
136,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:44.318918+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
137,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:49.578718+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
138,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:33:54.847776+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
139,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:00.108126+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
140,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:05.378011+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
141,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:10.639524+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
142,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:15.909575+00:00,34.0,percepita,ambiente,raspberry_pi_4,camera
143,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:21.169466+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
144,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:26.439028+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
145,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:31.699461+00:00,34.1,percepita,ambiente,raspberry_pi_4,camera
146,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:36.972409+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
147,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:42.232337+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
148,_result,0,2026-07-10 14:59:18.055471+00:00,2026-07-10 16:59:18.055471+00:00,2026-07-10 16:34:47.502036+00:00,34.3,percepita,ambiente,raspberry_pi_4,camera
