,result,table,_start,_stop,_time,_measurement,host,stanza,percepita,temperatura,umidita
16,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 09:59:51.776452+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
17,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 09:59:57.036725+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
18,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:02.306916+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
19,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:07.567271+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,27.0
20,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:12.838776+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
21,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:18.111426+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
22,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:23.384693+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
23,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:28.645048+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
24,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:33.915144+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
25,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:39.175255+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
26,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:44.449435+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
27,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:00:49.709547+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
28,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:00.233821+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
29,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:05.503259+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
30,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:10.764723+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
31,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:16.034326+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
32,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:21.294155+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
33,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:26.563932+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
34,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:31.824128+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
35,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:37.095368+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
36,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:42.356905+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
37,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:47.626702+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
38,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:52.886723+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
39,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:01:58.156299+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
40,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:03.416631+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
41,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:08.687626+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
42,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:13.949836+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
43,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:19.219244+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
44,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:24.481144+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
45,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:29.751205+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
46,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:35.011101+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
47,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:40.282064+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
48,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:45.542335+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
49,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:50.825430+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
50,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:02:56.085380+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
51,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:01.354660+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
52,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:06.614891+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
53,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:11.885514+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
54,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:17.145559+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
55,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:22.417496+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
56,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:27.677665+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
57,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:32.946911+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
58,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:38.207135+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
59,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:43.477797+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
60,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:48.740641+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
61,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:54.010311+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
62,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:03:59.271560+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
63,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:04.541571+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
64,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:09.801603+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
65,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:15.073959+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
66,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:20.333994+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
67,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:25.604242+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
68,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:30.864214+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
69,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:36.133793+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
70,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:41.395689+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
71,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:46.665190+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
72,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:51.925324+00:00,ambiente,raspberry_pi_4,camera,27.6,28.9,26.0
73,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:04:57.195060+00:00,ambiente,raspberry_pi_4,camera,27.5,28.9,25.0
74,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:02.455011+00:00,ambiente,raspberry_pi_4,camera,27.7,29.0,26.0
75,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:07.724822+00:00,ambiente,raspberry_pi_4,camera,27.7,29.0,26.0
76,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:12.986761+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
77,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:18.256339+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
78,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:23.516448+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
79,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:28.786024+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
80,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:34.046054+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
81,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:39.317216+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
82,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:44.577203+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
83,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:49.848162+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
84,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:05:55.108362+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
85,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:00.377587+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
86,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:10.902968+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
87,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:16.163207+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
88,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:21.432811+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
89,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:26.692797+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
90,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:37.216937+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
91,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:42.487720+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
92,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:47.748021+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
93,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:53.017807+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
94,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:06:58.277837+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
95,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:03.547420+00:00,ambiente,raspberry_pi_4,camera,27.6,29.0,25.0
96,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:08.809364+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
97,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:14.080684+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
98,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:19.340683+00:00,ambiente,raspberry_pi_4,camera,27.7,29.1,25.0
99,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:24.610359+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
100,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:29.870659+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
101,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:35.139866+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
102,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:40.401718+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
103,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:45.695487+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
104,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:50.955480+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
105,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:07:56.225747+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
106,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:01.485773+00:00,ambiente,raspberry_pi_4,camera,27.8,29.2,25.0
107,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:06.755360+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
108,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:12.017051+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
109,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:17.287493+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
110,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:22.547475+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
111,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:27.819690+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
112,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:33.079630+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
113,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:38.349224+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
114,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:43.610891+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
115,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:48.880599+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
116,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:54.140990+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
117,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:08:59.411193+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
118,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:04.671172+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
119,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:09.943431+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
120,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:15.203151+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
121,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:20.472714+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,26.0
122,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:25.732576+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,26.0
123,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:31.001932+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,26.0
124,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:36.263580+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,26.0
125,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:46.788738+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
126,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:52.057742+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
127,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:09:57.317611+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
128,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:02.587152+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
129,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:07.847191+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
130,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:13.182396+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
131,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:18.442693+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
132,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:23.711790+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
133,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:28.971747+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,26.0
134,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:34.241093+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
135,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:39.501162+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
136,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:44.772708+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
137,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:10:55.297111+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
138,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:11:00.557246+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
139,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:11:05.826597+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
140,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:11:11.088385+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
141,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:11:16.358162+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
142,_result,0,2026-07-25 09:33:36.488961+00:00,2026-07-25 12:33:36.488961+00:00,2026-07-25 10:11:21.618451+00:00,ambiente,raspberry_pi_4,camera,27.9,29.3,25.0
